Protein Name	EC#	Reference	Organism	GenBank	Uniprot	PDB/3D	Taxonomy	Nrow_before_sepGenbank	FamilyName
branching-enzyme (GlgB;Rv1326c)	2.4.1.18	pubmed	Mycobacterium tuberculosis H37Rv	CCP44084.1	P9WN45Q10625	3K1D[A]	Bacteria	100	GH13
branching-enzyme (GlgB;Rv1326c)	2.4.1.18	pubmed	Mycobacterium tuberculosis H37Rv	NP_215842.1	P9WN45Q10625	3K1D[A]	Bacteria	100	GH13
trehalose synthase (TreS;MtTS;Rv0126;RVBD_0126)	5.4.99.16	pubmed	Mycobacterium tuberculosis H37Rv	CAB09454.1	O07176P9WQ19	4LXF[A,B]	Bacteria	100	GH13
trehalose synthase (TreS;MtTS;Rv0126;RVBD_0126)	5.4.99.16	pubmed	Mycobacterium tuberculosis H37Rv	AFN47974.1	O07176P9WQ19	4LXF[A,B]	Bacteria	100	GH13
trehalose synthase (TreS;MtTS;Rv0126;RVBD_0126)	5.4.99.16	pubmed	Mycobacterium tuberculosis H37Rv	CCP42851.1	O07176P9WQ19	4LXF[A,B]	Bacteria	100	GH13
trehalose synthase (TreS;MtTS;Rv0126;RVBD_0126)	5.4.99.16	pubmed	Mycobacterium tuberculosis H37Rv	NP_214640.1	O07176P9WQ19	4LXF[A,B]	Bacteria	100	GH13
trehalose synthase (TreS;MsTS;MSMEG_6515)	5.4.99.16		Mycolicibacterium smegmatis MC2 155	ABK71531.1	A0R6E0	3ZO9[A,B]3ZOA[A,B]5JY7[A,B,C,D,E,F,G,H]	Bacteria	100	GH13
trehalose synthase (TreS;MsTS;MSMEG_6515)	5.4.99.16		Mycolicibacterium smegmatis MC2 155	AFP42769.1	A0R6E0	3ZO9[A,B]3ZOA[A,B]5JY7[A,B,C,D,E,F,G,H]	Bacteria	100	GH13
trehalose synthase (TreS;MsTS;MSMEG_6515)	5.4.99.16		Mycolicibacterium smegmatis MC2 155	AIU11490.1	A0R6E0	3ZO9[A,B]3ZOA[A,B]5JY7[A,B,C,D,E,F,G,H]	Bacteria	100	GH13
α-1,4-glucan: phosphate α-maltosyltransferase  (GlgE;KEK_12948)	2.4.99.16		Mycolicibacterium thermoresistibile ATCC 19527	EHI11807.1	G7CL00	5CGM[A,B]5CIM[A,B]5CJ5[A,B]	Bacteria	100	GH13
MYPU_6440	3.2.1.41		Mycoplasmopsis pulmonis UAB CTIP	CAC13817.1	Q98PS5		Bacteria	100	GH13
MYPU_6440	3.2.1.41		Mycoplasmopsis pulmonis UAB CTIP	NP_326475.1	Q98PS5		Bacteria	100	GH13
isoamylase	3.2.1.68	pubmed	Myroides odoratus	BAA82695.1	Q9RM63		Bacteria	100	GH13
amylosucrase (Ams; NpAS)	2.4.1.4	pubmed	Neisseria polysaccharea ATCC 43768	AAT15258.1	E2PEX2Q9ZEU2	1G5A[A]1JG9[A]1JGI[A]1MVY[A]1MW0[A]1MW1[A]1MW2[A]1MW3[A]1S46[A]1ZS2[A]3UEQ[A]4FLO[A]4FLQ[A]4FLR[A]4FLS[A]	Bacteria	100	GH13
amylosucrase (Ams; NpAS)	2.4.1.4	pubmed	Neisseria polysaccharea ATCC 43768	AAW13710.1	E2PEX2Q9ZEU2	1G5A[A]1JG9[A]1JGI[A]1MVY[A]1MW0[A]1MW1[A]1MW2[A]1MW3[A]1S46[A]1ZS2[A]3UEQ[A]4FLO[A]4FLQ[A]4FLR[A]4FLS[A]	Bacteria	100	GH13
amylosucrase (Ams; NpAS)	2.4.1.4	pubmed	Neisseria polysaccharea ATCC 43768	ACK26675.1	E2PEX2Q9ZEU2	1G5A[A]1JG9[A]1JGI[A]1MVY[A]1MW0[A]1MW1[A]1MW2[A]1MW3[A]1S46[A]1ZS2[A]3UEQ[A]4FLO[A]4FLQ[A]4FLR[A]4FLS[A]	Bacteria	100	GH13
amylosucrase (Ams; NpAS)	2.4.1.4	pubmed	Neisseria polysaccharea ATCC 43768	CAA03058.1	E2PEX2Q9ZEU2	1G5A[A]1JG9[A]1JGI[A]1MVY[A]1MW0[A]1MW1[A]1MW2[A]1MW3[A]1S46[A]1ZS2[A]3UEQ[A]4FLO[A]4FLQ[A]4FLR[A]4FLS[A]	Bacteria	100	GH13
amylosucrase (Ams; NpAS)	2.4.1.4	pubmed	Neisseria polysaccharea ATCC 43768	CAA03083.1	E2PEX2Q9ZEU2	1G5A[A]1JG9[A]1JGI[A]1MVY[A]1MW0[A]1MW1[A]1MW2[A]1MW3[A]1S46[A]1ZS2[A]3UEQ[A]4FLO[A]4FLQ[A]4FLR[A]4FLS[A]	Bacteria	100	GH13
amylosucrase (Ams; NpAS)	2.4.1.4	pubmed	Neisseria polysaccharea ATCC 43768	CAA09772.1	E2PEX2Q9ZEU2	1G5A[A]1JG9[A]1JGI[A]1MVY[A]1MW0[A]1MW1[A]1MW2[A]1MW3[A]1S46[A]1ZS2[A]3UEQ[A]4FLO[A]4FLQ[A]4FLR[A]4FLS[A]	Bacteria	100	GH13
β-cyclodextrin glucanotransferase (Cgt)	2.4.1.19	pubmed	Niallia circulans 251	CAA55023.1	P43379	1CDG[A]1CGV[A]1CGW[A]1CGX[A]1CGY[A]1CXE[A]1CXF[A]1CXH[A]1CXI[A]1CXK[A]1CXL[A]1D3C[A]1DTU[A]1EO5[A]1EO7[A]1KCK[A]1KCL[A]1OT1[A]1OT2[A]1PEZ[A]1PJ9[A]1TCM[A,B]2CXG[A]2DIJ[A]	Bacteria	100	GH13
β-cyclodextrin glucanotransferase (CGTase)	2.4.1.19	pubmed	Niallia circulans 8	CAA48401.1	P30920	1CGT[A]1CGU[A]3CGT[A]4CGT[A]5CGT[A]6CGT[A]7CGT[A]8CGT[A]9CGT[A]	Bacteria	100	GH13
α-1,6-cyclomaltopentaose-forming glucanotransferase (IgtY)	2.4.1.-		Niallia circulans AM7	BAF37283.1	A0P8W9		Bacteria	100	GH13
a/β-cyclodextrin glycosyltransferase	2.4.1.19		Niallia circulans DF 9R	ACF42340.2	C4MH58		Bacteria	100	GH13
a/β-cyclodextrin glycosyltransferase	2.4.1.19		Niallia circulans DF 9R	ACF42340.1	C4MH58		Bacteria	100	GH13
α-amylase	3.2.1.1	pubmed	Niallia circulans F-2	AAA22229.1	P08137		Bacteria	100	GH13
β-cyclodextrin glycosyltransferase	2.4.1.19	pubmed	Niallia circulans STB01	AIS84204.1	A0A097CPM3		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase (TreZ)	3.2.1.141		Nostoc flagelliforme	ADM32915.1	E1ANS4		Bacteria	100	GH13
maltooligosyltrehalose synthase (TreY)	5.4.99.15		Nostoc punctiforme IAM M-15	BAG85337.1	B6ZIV0		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase (TreZ)	3.2.1.141		Nostoc punctiforme IAM M-15	BAG85336.1	B6ZIU9		Bacteria	100	GH13
debranching enzyme (Npun_R6073)	3.2.1.41		Nostoc punctiforme PCC 73102	ACC84362.1	B2IUW9	2WC7[A]2WCS[A]2WKG[A]	Bacteria	100	GH13
debranching enzyme (Npun_R6073)	3.2.1.41		Nostoc punctiforme PCC 73102	CAY02945.1	B2IUW9	2WC7[A]2WCS[A]2WKG[A]	Bacteria	100	GH13
debranching enzyme (Npun_R6073)	3.2.1.41		Nostoc punctiforme PCC 73102	CAZ78799.1	B2IUW9	2WC7[A]2WCS[A]2WKG[A]	Bacteria	100	GH13
α-amylase (Amy1)	3.2.1.1		Nostoc sp. PCC 7119	CAQ30277.1	B1VK33		Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16		Paenarthrobacter aurescens CGMCC 1.1892	ACL80570.1	B8YM30		Bacteria	100	GH13
pulullanase type I (PulA;PbPulA)	3.2.1.41		Paenibacillus barengoltzii CAU904	AJP16551.1	A0A0C5GWS2	5WVQ[A]5WVS[A]5WVT[A]5WW1[A]5WW2[A]5WWA[A]5WWB[A]6JEQ[A]6JFJ[A]6JFX[A]6JHF[A]6JHG[A]6JHH[A]6JHI[A]	Bacteria	100	GH13
pulullanase type I (PulA;PbPulA)	3.2.1.41		Paenibacillus barengoltzii CAU904	WP_016313728.1	A0A0C5GWS2	5WVQ[A]5WVS[A]5WVT[A]5WW1[A]5WW2[A]5WWA[A]5WWB[A]6JEQ[A]6JFJ[A]6JFX[A]6JHF[A]6JHG[A]6JHH[A]6JHI[A]	Bacteria	100	GH13
a/β-cyclodextrin glucanotranferase (Cgt) (fragment)	2.4.1.19		Paenibacillus graminis MC22.13	ACA01964.1	B2XY82		Bacteria	100	GH13
β-cyclodextrin glucanotransferase (CGTase)	2.4.1.19		Paenibacillus illinoisensis ZY-08 / ZY-8	ACO70966.1	C9WB02		Bacteria	100	GH13
α-cyclodextrin glucanotransferase	2.4.1.19		Paenibacillus macerans 602-1	AGT21379.1	P04830S5ZJ19	3WMS[A]6L2H[A]	Bacteria	100	GH13
α-cyclodextrin glucanotransferase (CD;Cgt;CgtM)	2.4.1.19	pubmed	Paenibacillus macerans IAM1243/ IB7 / IFO 3490 (NRRL B-388) / JFB05-01 (CCTCC M203062)	CAA41773.1	O52766P04830	4JCL[A]6AIJ[A]	Bacteria	100	GH13
α-cyclodextrin glucanotransferase (CD;Cgt;CgtM)	2.4.1.19	pubmed	Paenibacillus macerans IAM1243/ IB7 / IFO 3490 (NRRL B-388) / JFB05-01 (CCTCC M203062)	AAA22298.1	O52766P04830	4JCL[A]6AIJ[A]	Bacteria	100	GH13
α-cyclodextrin glucanotransferase (CD;Cgt;CgtM)	2.4.1.19	pubmed	Paenibacillus macerans IAM1243/ IB7 / IFO 3490 (NRRL B-388) / JFB05-01 (CCTCC M203062)	AAC04359.1	O52766P04830	4JCL[A]6AIJ[A]	Bacteria	100	GH13
β-cyclodextrin glycosyltransferase  (CGTase)	2.4.1.19		Paenibacillus pabuli US132	CAO05752.1	B1VC16		Bacteria	100	GH13
multidomain α-amylase / β-amylase	3.2.1.1	pubmed	Paenibacillus polymyxa	AAA85446.1	P21543		Bacteria	100	GH13
multidomain α-amylase / β-amylase	3.2.1.1	pubmed	Paenibacillus polymyxa	CAA68344.1	P21543		Bacteria	100	GH13
α-amylase (formerly neopullulanase)	3.2.1.13.2.1.135	pubmedpubmed	Paenibacillus polymyxa CECT 155	AAD05199.1	Q9ZAP8		Bacteria	100	GH13
α-amylase (formerly neopullulanase)	3.2.1.13.2.1.135	pubmedpubmed	Paenibacillus polymyxa CECT 155	CAZ78891.1	Q9ZAP8		Bacteria	100	GH13
pullulanase type I (PulN)	3.2.1.41		Paenibacillus polymyxa Nws-pp2	AIE88189.1	A0A075FE92		Bacteria	100	GH13
cyclodextrinase	3.2.1.54		Paenibacillus sp. A11	AAO47386.1	Q84AP9		Bacteria	100	GH13
cyclodextrinase	3.2.1.54		Paenibacillus sp. A11	CAY02965.1	Q84AP9		Bacteria	100	GH13
cyclodextrinase	3.2.1.54		Paenibacillus sp. A11	CAZ78882.1	Q84AP9		Bacteria	100	GH13
β-cyclodextrin glucanotransferase	2.4.1.19		Paenibacillus sp. A11	AAG31622.1	Q9F5W3		Bacteria	100	GH13
cyclodextrin glucanotransferase	2.4.1.19	doi	Paenibacillus sp. JB-13	ACB71089.1	B2D1U4		Bacteria	100	GH13
α-amylase / neopullulanase (Npl)	3.2.1.1		Paenibacillus sp. KCTC8848P	AAL07400.1	Q93C66		Bacteria	100	GH13
α-amylase / neopullulanase (Npl)	3.2.1.1		Paenibacillus sp. KCTC8848P	CAZ78884.1	Q93C66		Bacteria	100	GH13
α-amylase / neopullulanase (Npl)	3.2.1.1		Paenibacillus sp. KCTC8848P	CBF79194.1	Q93C66		Bacteria	100	GH13
isomaltulose synthase	5.4.99.11		Pantoea dispersa UQ68J	AAP57083.1	Q6XNK6		Bacteria	100	GH13
maltogenic amylase (MA;GcaTK4MA)	3.2.1.133	doi	Parageobacillus caldoxylosilyticus TK4	ACN79585.1	C0LZ63		Bacteria	100	GH13
α-glucoside phosphorylase	2.4.1.-	pubmed	Parageobacillus thermoglucosidasius	WP_042384192.1			Bacteria	100	GH13
oligo-α-1,6-glucosidase (MalL)	3.2.1.10	pubmed	Parageobacillus thermoglucosidasius KP1006	BAA01368.1	P29094		Bacteria	100	GH13
oligo-α-1,6-glucosidase (MalL)	3.2.1.10	pubmed	Parageobacillus thermoglucosidasius KP1006	CBF79249.1	P29094		Bacteria	100	GH13
sucrose isomerase (PCSI;SIase)	5.4.99.11		Pectobacterium carotovorum KKH 3-1	AGT14432.1	S5YEW8		Bacteria	100	GH13
isoamylase (GlgX)	3.2.1.68		Pectobacterium carotovorum subsp. carotovorum LY34	ABV71062.1	A9XZV3C0JID0		Bacteria	100	GH13
isoamylase (GlgX)	3.2.1.68		Pectobacterium carotovorum subsp. carotovorum LY34	ACN29676.1	A9XZV3C0JID0		Bacteria	100	GH13
glycogen branching enzyme (GlgB)	2.4.1.18		Pectobacterium carotovorum subsp. carotovorum LY34	ACN29675.1	C0JIC9		Bacteria	100	GH13
sucrose phosphorylase	2.4.1.7	doi	Pelomonas saccharophila IAM 14368	AAD40317.1	Q9XBR0		Bacteria	100	GH13
maltotetraose-forming amylase (MTA;PSA)	3.2.1.60	pubmed	Pelomonas saccharophila IAM1504	CAA34708.1	P22963	6IWK[A]6IYG[A]6J3X[A]6JQB[A]	Bacteria	100	GH13
maltotetraose-forming amylase (MTA;PSA)	3.2.1.60	pubmed	Pelomonas saccharophila IAM1504	ABN31435.1	P22963	6IWK[A]6IYG[A]6J3X[A]6JQB[A]	Bacteria	100	GH13
maltotetraose-forming amylase (MTA;PSA)	3.2.1.60	pubmed	Pelomonas saccharophila IAM1504	ABN31436.1	P22963	6IWK[A]6IYG[A]6J3X[A]6JQB[A]	Bacteria	100	GH13
maltotetraose-forming amylase (MTA;PSA)	3.2.1.60	pubmed	Pelomonas saccharophila IAM1504	ABN31437.1	P22963	6IWK[A]6IYG[A]6J3X[A]6JQB[A]	Bacteria	100	GH13
maltotetraose-forming amylase (MTA;PSA)	3.2.1.60	pubmed	Pelomonas saccharophila IAM1504	ABN31438.1	P22963	6IWK[A]6IYG[A]6J3X[A]6JQB[A]	Bacteria	100	GH13
maltotetraose-forming amylase (MTA;PSA)	3.2.1.60	pubmed	Pelomonas saccharophila IAM1504	ABN31439.1	P22963	6IWK[A]6IYG[A]6J3X[A]6JQB[A]	Bacteria	100	GH13
maltotetraose-forming amylase (MTA;PSA)	3.2.1.60	pubmed	Pelomonas saccharophila IAM1504	ABN31440.1	P22963	6IWK[A]6IYG[A]6J3X[A]6JQB[A]	Bacteria	100	GH13
maltotetraose-forming amylase (MTA;PSA)	3.2.1.60	pubmed	Pelomonas saccharophila IAM1504	ABN31441.1	P22963	6IWK[A]6IYG[A]6J3X[A]6JQB[A]	Bacteria	100	GH13
maltotetraose-forming amylase (MTA;PSA)	3.2.1.60	pubmed	Pelomonas saccharophila IAM1504	ABN31443.1	P22963	6IWK[A]6IYG[A]6J3X[A]6JQB[A]	Bacteria	100	GH13
[retaining] α-1,4-glucan branching enzyme (Pmob_1316)	2.4.1.18	pubmed	Petrotoga mobilis SJ95	ABX32021.1			Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16	doi	Pimelobacter sp. R48	BAA11303.1	P72235		Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16	doi	Pimelobacter sp. R48	CBF79254.1	P72235		Bacteria	100	GH13
α-amylase	3.2.1.1		Pontibacillus sp. ZY	AXV43605.1	A0A385FPX0		Bacteria	100	GH13
α-amylase	3.2.1.1	pubmed	Priestia megaterium NCIB 11568	CAA30247.1	P20845		Bacteria	100	GH13
α-amylase	3.2.1.1	pubmed	Priestia megaterium NCIB 11568	ACH26139.1	P20845		Bacteria	100	GH13
α-amylase	3.2.1.1	pubmed	Priestia megaterium NCIB 11568	CAZ78896.1	P20845		Bacteria	100	GH13
α-amylase	3.2.1.1	pubmed	Priestia megaterium NCIB 11568	CBF79230.1	P20845		Bacteria	100	GH13
α-amylase (Bman2)	3.2.1.1	doi	Priestia megaterium NL3	AWO14641.1	A0A2U8ZUR1		Bacteria	100	GH13
exo-acting α-amylase (BmaN1)	3.2.1.133	pubmed	Priestia megaterium NL3	AGT45938.1	T1SIF2		Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16		Propionibacterium freudenreichii subsp. shermanii NIZO B365	ABC88240.1	A1XGB1A4FTT7		Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16		Propionibacterium freudenreichii subsp. shermanii NIZO B365	AAV63798.1	A1XGB1A4FTT7		Bacteria	100	GH13
sucrose isomerase (SmuA)	5.4.99.11		Protaminobacter rubrum CBS 547.77	CAF32988.1	D0VX20	3GBD[A]3GBE[A]	Bacteria	100	GH13
sucrose isomerase (SmuA)	5.4.99.11		Protaminobacter rubrum CBS 547.77	AAE36427.1	D0VX20	3GBD[A]3GBE[A]	Bacteria	100	GH13
sucrose isomerase (SmuA)	5.4.99.11		Protaminobacter rubrum CBS 547.77	AAY69568.1	D0VX20	3GBD[A]3GBE[A]	Bacteria	100	GH13
sucrose isomerase (SmuA)	5.4.99.11		Protaminobacter rubrum CBS 547.77	AAY69572.1	D0VX20	3GBD[A]3GBE[A]	Bacteria	100	GH13
sucrose isomerase (SmuA)	5.4.99.11		Protaminobacter rubrum CBS 547.77	ACW35802.1	D0VX20	3GBD[A]3GBE[A]	Bacteria	100	GH13
sucrose isomerase (SmuA)	5.4.99.11		Protaminobacter rubrum CBS 547.77	ACW35805.1	D0VX20	3GBD[A]3GBE[A]	Bacteria	100	GH13
sucrose isomerase (SmuA)	5.4.99.11		Protaminobacter rubrum CBS 547.77	CAF32985.1	D0VX20	3GBD[A]3GBE[A]	Bacteria	100	GH13
amylosucrase (AcAS;Achl_3605)	2.4.1.4		Pseudarthrobacter chlorophenolicus A6	ACL41561.1	B8H6N5		Bacteria	100	GH13
α-amylase	3.2.1.1		Pseudoalteromonas haloplanktis ANT/505	AAO72321.1	Q84CG0		Bacteria	100	GH13
α-amylase (Amy;AHA)	3.2.1.1	pubmed	Pseudoalteromonas haloplanktis TAB23 / A23	CAA41481.1	P29957	1AQH[A]1AQM[A]1B0I[A]1G94[A]1G9H[A]1JD7[A]1JD9[A]1KXH[A]1L0P[A]	Bacteria	100	GH13
psychrophilic α-amylase	3.2.1.1	pubmed	Pseudoalteromonas sp. 2-3	AHM24948.1	W8SKF6		Bacteria	100	GH13
isoamylase (Iam;IsoA)	3.2.1.68	doi	Pseudomonas amyloderamosa SB-15	AAA25854.1	P10342	1BF2[A]	Bacteria	100	GH13
isoamylase (Iam;IsoA)	3.2.1.68	doi	Pseudomonas amyloderamosa SB-15	CAA31754.1	P10342	1BF2[A]	Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreA)	3.2.1.93		Pseudomonas fluorescens ATCC 17400	AAG31032.1	Q9F8X2		Bacteria	100	GH13
isoamylase (Iam)	3.2.1.68	pubmed	Pseudomonas sp.	AAA25855.1	P26501		Bacteria	100	GH13
isoamylase (Iam)	3.2.1.68	pubmed	Pseudomonas sp.	AAQ71617.1	P26501		Bacteria	100	GH13
isoamylase (Iam)	3.2.1.68	pubmed	Pseudomonas sp.	AAQ71618.1	P26501		Bacteria	100	GH13
isoamylase (Iam)	3.2.1.68	pubmed	Pseudomonas sp.	CAA00929.1	P26501		Bacteria	100	GH13
α-amylase (AmyP)	3.2.1.1		Pseudomonas sp. 7193	CAM98700.1	A5CVD5		Bacteria	100	GH13
α-amylase 1 (Amy1) (alkaline resistant)	3.2.1.1	URL	Pseudomonas sp. KFCC10818	AAA86836.1	Q52414		Bacteria	100	GH13
α-amylase 2 (Amy2)	3.2.1.1	doi	Pseudomonas sp. KFCC10818	AAA86835.1	Q52413		Bacteria	100	GH13
α-amylase 4 (Amy4)	3.2.1.1		Pseudomonas sp. KFCC10818	AAK17994.1	Q9AGG4		Bacteria	100	GH13
α-amylase 3 (Amy3)	3.2.1.1		Pseudomonas sp. KFCC10818	AAK17993.1	Q9AGG5		Bacteria	100	GH13
maltopentaose-forming α-amylase (frameshift)	3.2.1.-	pubmed	Pseudomonas sp. KO-8940	BAA01600.1	Q52516		Bacteria	100	GH13
pullulanase	3.2.1.41		Pullulanibacillus naganoensis	AAQ80298.1	G9JLV4		Bacteria	100	GH13
pullulanase	3.2.1.41		Pullulanibacillus naganoensis	AAQ80294.1	G9JLV4		Bacteria	100	GH13
pullulanase	3.2.1.41		Pullulanibacillus naganoensis	AAQ80299.1	G9JLV4		Bacteria	100	GH13
pullulanase	3.2.1.41		Pullulanibacillus naganoensis	AAQ80300.1	G9JLV4		Bacteria	100	GH13
pullulanase	3.2.1.41		Pullulanibacillus naganoensis	AEV53626.1	G9JLV4		Bacteria	100	GH13
α-glucosidase (QsGH13)	3.2.1.20	pubmed	Qipengyuania seohaensis SW-135	WP_232725784.1		7VOH[A,B]	Bacteria	100	GH13
pullulanase (PulA;HMPREF9690_00740)	3.2.1.41	pubmed	Raoultella ornithinolytica 10-5246	EHT13411.1		2YOC[A,B]	Bacteria	100	GH13
isomaltulose synthase	5.4.99.11		Raoultella planticola	AAP57085.1	Q6XKX6		Bacteria	100	GH13
isomaltulose synthase	5.4.99.11		Raoultella planticola	CBF79174.1	Q6XKX6		Bacteria	100	GH13
trehalose synthase (TreS;ROP_61000)	5.4.99.16	pubmed	Rhodococcus opacus B4	BAH54347.1	C1AZS6		Bacteria	100	GH13
isoamylase	3.2.1.68		Rhodothermus marinus	AAN89211.1			Bacteria	100	GH13
isoamylase	3.2.1.68		Rhodothermus marinus	AAE45696.1			Bacteria	100	GH13
isoamylase	3.2.1.68		Rhodothermus marinus	AAE45700.1			Bacteria	100	GH13
isoamylase	3.2.1.68		Rhodothermus marinus	AAN89215.1			Bacteria	100	GH13
branching enzyme (GlgB;RoBE)	2.4.1.18		Rhodothermus marinus JCM9785	BAB69858.1	Q93HU3	6JOY[A]	Bacteria	100	GH13
branching enzyme (GlgB;RoBE)	2.4.1.18		Rhodothermus marinus JCM9785	AAR45540.1	Q93HU3	6JOY[A]	Bacteria	100	GH13
α-amylase (AmyB) (Amy13A)	3.2.1.1		Roseburia sp. A2-194	CAJ20070.1	Q3LB10		Bacteria	100	GH13
α-amylase (BaqA)	3.2.1.1		Rossellomorea aquimaris MKSC 6.2	AER68125.1	G8IJA7		Bacteria	100	GH13
α-amylase (RBL263_00780; Amy5)	3.2.1.1	pubmed	Ruminococcus bromii L2-63	SPE91476.1	D4L684	7JJT[A]	Bacteria	100	GH13
α-amylase (RBL263_00780; Amy5)	3.2.1.1	pubmed	Ruminococcus bromii L2-63	CBL15129.1	D4L684	7JJT[A]	Bacteria	100	GH13
pullulanase (RBR_10980;Amy10)	3.2.1.41	pubmed	Ruminococcus bromii L2-63	CBL15393.1	D4L6Z8		Bacteria	100	GH13
pullulanase (RBR_13560;Amy12)	3.2.1.41	pubmed	Ruminococcus bromii L2-63	CBL15610.1	D4L7L5	7LSA[A]7LSR[A]7LST[A]7LSU[A]	Bacteria	100	GH13
sucrose 6(F)-phosphate phosphorylas (RUGNEv3_61221;SucP)	2.4.1.329	pubmed	Ruminococcus gnavus E1	CCA61958.1	G4T4R6		Bacteria	100	GH13
α-glucosidase activity on pNP-α-D-maltopyranoside (Sde_0556) (Amy13A)	3.2.1.20	pubmed	Saccharophagus degradans 2-40	ABD79820.1	Q21NA9		Bacteria	100	GH13
sucrose isomerase	5.4.99.11	doi	Serratia plymuthica ATCC 15928	CAF32996.1			Bacteria	100	GH13
sucrose isomerase	5.4.99.11	doi	Serratia plymuthica ATCC 15928	CAF32990.1			Bacteria	100	GH13
glucosylglycerate phosphorylase (GGaP; Spith_0877)	2.4.1.352	pubmed	Spirochaeta thermophila DSM 6578	AEJ61152.1	G0GBS4		Bacteria	100	GH13
α-1,4-glucosidase (MalA)	3.2.1.20	pubmed	Staphylococcus xylosus	CAA55409.1	Q60015		Bacteria	100	GH13
pullulanase type I (Sap;BibA;SAG1216;SAG_1216)	3.2.1.41		Streptococcus agalactiae 2603V/R	AAN00098.1	Q8DZ94		Bacteria	100	GH13
pullulanase type I (Sap;BibA;SAG1216;SAG_1216)	3.2.1.41		Streptococcus agalactiae 2603V/R	NP_688225.1	Q8DZ94		Bacteria	100	GH13
α-amylase I (AmyA;Amy I)	3.2.1.1	pubmed	Streptococcus equinus 148	BAA24177.1	O50582		Bacteria	100	GH13
α-amylase II (Amy II)	3.2.1.1		Streptococcus equinus 148	BAA24178.1	O50583		Bacteria	100	GH13
α-amylase	3.2.1.1		Streptococcus equinus JB1	AAA97431.1	Q53786		Bacteria	100	GH13
dextran α-1,6-glucosidase (DexB;SmDG)	3.2.1.70	pubmed	Streptococcus mutans ATCC 25175	BAE79634.1	Q2HWU5Q99040	2ZIC[A]2ZID[A]	Bacteria	100	GH13
dextran α-1,6-glucosidase (DexB)	3.2.1.70	pubmed	Streptococcus mutans INGBRITT	AAA26939.1	Q99040		Bacteria	100	GH13
sucrose phosphorylase (GftA;SmSP)	2.4.1.7		Streptococcus mutans INGBRITT / GS5	CAA30846.1	P10249		Bacteria	100	GH13
sucrose phosphorylase (GftA;SmSP)	2.4.1.7		Streptococcus mutans INGBRITT / GS5	AAA26937.1	P10249		Bacteria	100	GH13
α-amylase (intracellular) (Amy)	3.2.1.1		Streptococcus mutans LT11	AAC35010.1	O68875		Bacteria	100	GH13
sucrose phosphorylase (GtfA;SMU.881)	2.4.1.7		Streptococcus mutans UA159	AAN58596.1	P10249		Bacteria	100	GH13
sucrose phosphorylase (GtfA;SMU.881)	2.4.1.7		Streptococcus mutans UA159	NP_721290.1	P10249		Bacteria	100	GH13
α-amylase (AmyA;SMU.1590)	3.2.1.1		Streptococcus mutans UA159	AAN59233.1	Q8DT08		Bacteria	100	GH13
α-amylase (AmyA;SMU.1590)	3.2.1.1		Streptococcus mutans UA159	NP_721927.1	Q8DT08		Bacteria	100	GH13
pullulanase (SpuA)	3.2.1.41		Streptococcus pneumoniae 3.B	AAG33958.1	Q9F930		Bacteria	100	GH13
glycogen-degrading enzyme (SpuA;PulA;SP0268)	3.2.1.68	pubmed	Streptococcus pneumoniae TIGR4	AAK74446.1	A0A0H2UNG0Q97SQ7	2YA0[A]2YA1[A]2YA2[A]	Bacteria	100	GH13
glycogen-degrading enzyme (SpuA;PulA;SP0268)	3.2.1.68	pubmed	Streptococcus pneumoniae TIGR4	AAQ38066.1	A0A0H2UNG0Q97SQ7	2YA0[A]2YA1[A]2YA2[A]	Bacteria	100	GH13
glycogen-degrading enzyme (SpuA;PulA;SP0268)	3.2.1.68	pubmed	Streptococcus pneumoniae TIGR4	AAT16713.1	A0A0H2UNG0Q97SQ7	2YA0[A]2YA1[A]2YA2[A]	Bacteria	100	GH13
glycogen-degrading enzyme (SpuA;PulA;SP0268)	3.2.1.68	pubmed	Streptococcus pneumoniae TIGR4	AAY71712.1	A0A0H2UNG0Q97SQ7	2YA0[A]2YA1[A]2YA2[A]	Bacteria	100	GH13
glycogen-degrading enzyme (SpuA;PulA;SP0268)	3.2.1.68	pubmed	Streptococcus pneumoniae TIGR4	ABA33035.1	A0A0H2UNG0Q97SQ7	2YA0[A]2YA1[A]2YA2[A]	Bacteria	100	GH13
glycogen-degrading enzyme (SpuA;PulA;SP0268)	3.2.1.68	pubmed	Streptococcus pneumoniae TIGR4	ACK14503.1	A0A0H2UNG0Q97SQ7	2YA0[A]2YA1[A]2YA2[A]	Bacteria	100	GH13
glycogen-degrading enzyme (SpuA;PulA;SP0268)	3.2.1.68	pubmed	Streptococcus pneumoniae TIGR4	ACW45222.1	A0A0H2UNG0Q97SQ7	2YA0[A]2YA1[A]2YA2[A]	Bacteria	100	GH13
